,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
103,GSK.L,LSE,0.681401,0.694059,0.45053,0.31238,3275.52123010131,2710.2230616302186,1020.5436442581225,501.45008460236886,0.413492438563327,0.04495210022107591
104,MEL.L,LSE,0.277029,0.283814,8.3374,28.96081,0.5186598766033117,33.62888203262661,15.020486275146999,1.2228090420002025,0.9603068738731019,1.885424220449601
105,ABC.L,LSE,0.688834,0.696816,-0.06479,0.12597,40542.46997168083,7963.513736263737,5041.250434782609,576.7447274174294,0.6407443924081834,0.008783490224475016
106,GRG.L,LSE,0.59348,0.642293,-0.53373,0.56507,2943.881023177985,1389.3122055185327,1689.1071311233961,475.86635504524315,2.492324004438417,
107,SSE.L,LSE,0.282841,0.313249,0.36246,-0.4212,-2429.634368780329,5910.7302405498285,1019.1970965113695,279.6727708786407,0.6705164109415787,0.06015037593984963
108,FRES.L,LSE,0.310483,0.229223,0.08756,0.18162,13377.881205549269,4255.612784074252,2429.6419803948324,300.9518734844249,0.8752752212651757,0.008857633736821554
109,VLE.L,LSE,0.132952,0.179121,-0.56101,0.28498,381.2371322053041,-696.3485697674417,108.08279926002798,98.2905535267326,1.4254140300947653,
110,ICP.L,LSE,0.733577,0.904276,-0.12499,0.50758,2501.90858123641,-2618.4142720913633,1269.3420052595156,280.20152728383744,0.12143060701054431,0.03944099378881988
111,BGEU.L,LSE,1.018683,0.935736,-0.81252,0.30128,-3660.85233121477,43451.67872881356,-1155.786053379018,173.12711761964897,-0.12304914641120042,0.016349809885931557
112,HNE.L,LSE,0.954684,0.898515,0.92025,0.38215,1639.9141263142762,-24438.09783657699,626.6889947879723,93.56181558490681,0.16083853272811843,0.006137389452190427
113,BRSC.L,LSE,0.931004,0.930813,1.01014,0.92711,1162.8134711884513,4327.2421116851165,1070.8705831230764,82.46788344218379,0.08724451549601153,0.024738156132018026
114,IMB.L,LSE,0.188659,0.199023,0.55473,0.34721,1429.828685775553,536.0830222222223,500.0774461028192,282.2149742629855,1.873292822333193,0.12935268732836405
115,HEFT.L,LSE,1.024553,0.965233,-2.10854,1.45309,-1433.6969877123818,7057.590602778491,-2083.296983065006,110.1654706463466,-0.02098301878802422,0.024528819403628388
116,TEP.L,LSE,0.169173,0.224494,0.26359,0.19326,7579.680488672024,4208.571523730225,1464.773640130988,454.5796988052037,3.4811575045736225,0.044323483670295497
117,LIO.L,LSE,0.855824,0.865023,0.09548,0.1451,15907.091747991293,83474.68934911244,2135.6458913649026,796.478235094851,0.7801021683489355,0.026399999999999996
118,KNOS.L,LSE,0.474279,0.464731,0.07225,0.07862,57271.758412632735,16962.416184971098,4463.366250739375,2678.819555735876,2.9101745723858228,0.00795631825273011
